"","time","delta","A","B","C","D","E","G"
"1036",13.0481075716671,1,"2","2","3","1","2","2"
"1037",20.220450963825,1,"3","2","1","2","2","2"
"1038",10.1596807541093,0,"1","2","1","1","2","2"
"1039",53.2301422802266,1,"1","2","1","2","2","3"
"1040",54.5485233801883,1,"2","2","2","3","2","2"
"1041",34.9996826180955,0,"3","2","1","1","2","2"
"1042",27.3493901271839,0,"3","2","1","1","1","1"
"1043",6.42353715288918,0,"3","2","1","1","2","3"
"1044",52.4090824278537,1,"1","3","1","1","1","3"
"1045",23.3194033144973,1,"2","1","1","3","1","3"
"1046",4.66747811879031,1,"1","2","2","1","2","1"
"1047",40.3869383875281,1,"2","3","1","2","1","3"
"1048",34.5304349062266,0,"3","3","1","1","1","2"
"1049",0.779034916777164,1,"3","2","2","1","1","2"
"1050",46.8990167896263,1,"2","3","2","2","2","2"
"1051",33.225629953621,0,"2","2","3","1","2","3"
"1052",8.71297202631831,1,"3","2","1","3","2","3"
"1053",0.877027970273048,1,"1","2","2","3","2","2"
"1054",37.6530848294497,1,"2","3","1","1","1","3"
"1055",69.5424988698214,0,"1","3","1","1","2","3"
"1056",28.7203644607216,1,"2","1","2","2","2","2"
"1057",62.0798672130331,0,"3","2","1","3","2","2"
"1058",4.23693149466999,1,"3","2","1","1","2","1"
"1059",13.7813749563415,0,"3","2","1","1","2","3"
"1060",21.3294611535268,0,"2","2","3","3","2","2"
"1061",44.6748063579435,0,"2","3","2","2","2","3"
"1062",53.7755038361298,0,"3","2","1","1","2","2"
"1063",14.1126389461569,1,"2","2","2","3","1","3"
"1064",25.1200437676162,1,"1","2","2","3","2","3"
"1065",57.8991081668064,0,"3","2","2","1","2","2"
"1066",36.1233084006235,1,"2","3","1","1","2","2"
"1067",11.1302029874641,0,"2","3","1","1","2","3"
"1068",0.0505383568815887,1,"1","1","1","1","2","2"
"1069",46.0901706165168,1,"2","2","1","2","2","2"
"1070",26.91435687989,1,"3","3","2","2","1","3"
"1071",28.261550039053,1,"2","3","2","2","2","2"
"1072",3.48392457468435,1,"3","3","2","3","2","2"
"1073",26.8511952478439,1,"3","3","3","3","2","3"
"1074",20.1643889562692,1,"1","3","1","3","2","2"
"1075",63.5482112409081,0,"3","1","2","2","2","2"
"1076",37.3553957995027,1,"3","2","1","1","1","2"
"1077",22.287400232628,1,"3","2","1","3","2","1"
"1078",46.3017902958672,1,"3","2","2","1","1","2"
"1079",0.361961818137206,0,"1","2","3","1","1","2"
"1080",3.73084286453668,0,"2","2","1","3","2","3"
"1081",4.61623739567585,1,"1","2","2","3","2","3"
"1082",66.2783897730988,0,"3","3","1","2","2","2"
"1083",39.3655614368618,1,"3","2","1","1","2","2"
"1084",19.1267194987508,0,"3","2","1","3","2","3"
"1085",7.77745263760444,0,"3","3","2","1","1","3"
"1086",0.468351496383548,1,"3","2","1","1","2","2"
"1087",59.3914131962229,0,"1","2","1","1","1","2"
"1088",1.26380516230129,0,"2","2","1","2","2","3"
"1089",42.9967048477149,0,"2","1","2","3","2","3"
"1090",11.173672940582,1,"3","2","1","1","2","2"
"1091",25.4963337746216,0,"3","2","1","2","1","2"
"1092",51.6191072596703,0,"1","2","1","2","1","2"
"1093",31.5821963958442,1,"1","2","2","3","2","2"
"1094",55.1116606360069,0,"2","3","1","1","2","2"
"1095",38.5468779765069,1,"3","3","1","1","1","2"
"1096",10.0076703429222,1,"3","2","2","3","2","1"
"1097",19.7137359292246,1,"3","1","1","2","1","2"
"1098",14.0142667869339,0,"1","3","1","1","2","3"
"1099",39.6323671238497,1,"2","2","1","1","2","2"
"1100",65.3554970459081,0,"2","3","1","1","2","2"
"1101",5.95860302075744,1,"1","2","1","3","2","3"
"1102",17.2644419904798,0,"3","2","1","3","2","2"
"1103",61.0888250854332,0,"2","2","2","1","2","2"
"1104",28.2852254987229,0,"1","2","1","1","2","2"
"1105",33.7704544970766,1,"2","2","1","2","1","2"
"1106",1.45048182690516,1,"3","2","1","1","2","1"
"1107",50.7124434800353,1,"2","3","2","1","1","3"
"1108",41.4997832421213,1,"3","3","1","3","2","2"
"1109",34.3351359432563,1,"1","2","3","3","2","3"
"1110",44.1413518681657,1,"2","3","1","3","1","2"
"1111",23.1587329818867,1,"1","3","1","3","1","3"
"1112",29.2347586955875,1,"3","3","3","2","2","1"
"1113",31.385730760172,1,"3","2","2","2","1","2"
"1114",2.64098692801781,1,"3","1","3","2","2","2"
"1115",32.6249772841111,1,"3","3","1","1","2","2"
"1116",59.4527894542553,0,"2","3","2","3","2","2"
"1117",42.4539425680414,1,"3","2","3","1","2","2"
"1118",48.2911979774944,1,"3","3","1","1","1","3"
"1119",21.6725140546914,1,"1","2","1","3","2","3"
"1120",46.4389827437699,1,"1","3","1","2","2","3"
"1121",43.7801736453548,1,"1","2","1","1","1","2"
"1122",7.8562676012516,1,"3","3","2","2","2","3"
"1123",26.7297927010804,1,"2","2","1","2","1","3"
"1124",30.521345263347,1,"3","3","2","2","1","2"
"1125",41.0481570651755,1,"1","1","2","1","2","2"
"1126",55.1680305665359,1,"2","3","1","3","2","2"
"1127",35.7634148141369,1,"2","2","1","1","2","2"
"1128",36.6999657507986,1,"1","3","1","2","2","3"
"1129",4.21760981574189,0,"2","2","2","3","2","2"
"1130",16.8009892955888,1,"1","2","1","3","2","3"
"1131",33.0551411621273,1,"2","1","1","2","2","2"
"1132",0.130672497907653,1,"3","2","1","2","2","3"
"1133",30.4567088726908,1,"2","3","2","3","2","2"
"1134",42.7269783336669,1,"1","2","1","1","2","3"
"1135",40.8223940673983,0,"3","2","2","1","2","3"
"1136",20.9505786830559,1,"1","2","2","3","1","2"
"1137",3.02848242339678,1,"3","1","1","1","2","2"
"1138",12.7118067108095,1,"1","2","2","2","2","3"
"1139",8.37050988525152,1,"1","2","2","1","1","3"
"1140",9.58559900708497,1,"1","2","2","1","2","2"
"1141",65.2761394232512,0,"3","2","2","1","2","2"
"1142",27.154403404519,0,"1","3","2","1","2","3"
"1143",1.50355971767567,1,"2","2","1","2","2","3"
"1144",49.0779394966085,1,"3","2","1","1","2","2"
"1145",55.0464986946899,1,"2","2","1","3","2","2"
"1146",15.1962728996295,1,"2","3","1","3","2","3"
"1147",32.7100153155625,1,"3","3","2","2","2","2"
"1148",48.6756200576201,1,"1","2","1","1","1","2"
"1149",65.0454575519543,0,"2","3","1","1","1","3"
"1150",5.88158070482314,1,"1","2","1","2","2","3"
"1151",7.54960199992638,0,"1","2","1","2","2","2"
"1152",10.6081790085882,1,"2","3","1","2","2","2"
"1153",28.8774544298649,1,"1","3","2","3","2","2"
"1154",64.1149957433809,0,"1","2","1","3","2","1"
"1155",10.7355588693172,1,"2","2","2","2","1","3"
"1156",1.00114351836964,1,"3","2","3","2","2","2"
"1157",30.6654685027897,1,"1","2","1","1","2","3"
"1158",49.6685895475093,1,"3","2","1","1","2","3"
"1159",18.8809761274606,1,"1","3","1","2","2","3"
"1160",44.9081020166632,1,"2","3","1","1","2","3"
"1161",40.3941007908434,1,"1","2","1","1","2","2"
"1162",53.1002976819873,1,"1","2","1","1","2","2"
"1163",41.7324689899106,0,"1","3","1","3","1","2"
"1164",4.57503497018479,1,"1","2","2","3","2","3"
"1165",58.0677174166776,0,"2","2","2","1","1","2"
"1166",36.8932538935915,1,"3","2","1","1","1","1"
"1167",22.4034642830957,1,"3","2","2","3","1","2"
"1168",1.77468633744866,1,"1","2","1","3","1","2"
"1169",42.4652427425608,1,"1","2","1","1","1","3"
"1170",13.6551616874058,1,"1","3","1","3","1","3"
"1171",53.4672675665934,1,"2","2","1","2","2","3"
"1172",15.5589899588842,0,"2","2","3","3","1","2"
"1173",46.8316402065102,1,"3","2","1","3","2","2"
"1174",24.1938112116652,0,"1","3","2","1","1","2"
"1175",40.0837115738541,1,"2","1","1","3","1","2"
"1176",9.36830312944949,0,"2","1","1","2","2","2"
"1177",6.33744290242903,0,"1","2","1","2","2","2"
"1178",13.4322072747163,1,"3","3","2","3","2","2"
"1179",64.8932620878331,0,"2","1","1","1","2","2"
"1180",22.5741665967042,0,"3","2","1","3","2","2"
"1181",22.2232215718832,1,"3","2","1","3","2","1"
"1182",7.17777567266021,0,"1","2","1","2","2","3"
"1183",41.6998562505469,1,"1","2","1","2","1","3"
"1184",23.2170414524153,1,"1","2","1","2","2","3"
"1185",10.6969039179385,1,"1","2","1","3","2","3"
"1186",4.9959893544903,0,"1","2","1","1","1","2"
"1187",14.8204786491115,1,"1","2","1","3","2","3"
"1188",48.5372136153746,1,"2","2","1","2","1","3"
"1189",40.2532923221588,1,"2","3","1","2","2","1"
"1190",27.8363960422575,1,"2","1","1","3","1","2"
"1191",33.5547366440296,1,"3","3","1","1","2","2"
"1192",11.6963800285012,1,"2","2","1","1","2","3"
"1193",42.908267502673,1,"2","3","1","1","1","2"
"1194",27.3170788551448,0,"2","1","1","1","2","1"
"1195",60.1219869265333,0,"3","3","2","1","2","2"
"1196",10.3493157308549,1,"3","2","1","3","1","2"
"1197",51.4940537132788,1,"3","3","1","2","2","2"
"1198",3.70468530338258,1,"1","3","1","1","2","2"
"1199",38.7849010098726,1,"1","2","2","2","2","2"
"1200",20.1754102180712,1,"3","3","1","2","1","2"
"1201",12.1746681556106,1,"1","2","1","2","2","3"
"1202",7.64267710968852,1,"1","2","1","2","2","2"
"1203",51.3016573302448,1,"2","1","1","2","2","3"
"1204",25.5809559505433,1,"2","2","1","3","2","2"
"1205",23.0563794563059,1,"3","3","1","3","2","3"
"1206",8.00949881779961,0,"1","2","1","1","2","2"
"1207",29.4167767531006,0,"3","3","1","1","2","3"
"1208",48.2380046718754,1,"3","2","1","1","2","2"
"1209",26.5347897857428,1,"2","2","3","3","2","2"
"1210",21.5439642611891,1,"2","1","1","2","2","3"
"1211",64.2052594411653,0,"1","1","1","1","2","3"
"1212",63.8918712306768,0,"3","2","1","2","2","2"
"1213",10.1172561030835,1,"1","2","1","1","1","3"
"1214",14.2655340225901,1,"1","3","2","2","2","3"
"1215",40.0432781334966,1,"2","2","1","2","2","2"
"1216",33.0303921271581,0,"2","3","1","2","2","2"
"1217",36.1266920156777,1,"2","3","1","1","1","3"
"1218",22.0360451301094,1,"1","2","1","1","2","3"
"1219",51.1049974898342,1,"1","2","1","3","2","2"
"1220",2.40809467737563,1,"1","2","1","2","1","1"
"1221",11.2483216077089,1,"3","2","2","2","1","3"
"1222",33.0589521341026,1,"1","3","1","3","2","2"
"1223",24.9574727285653,1,"2","2","2","2","2","2"
"1224",58.104525963543,0,"3","2","1","1","2","3"
"1225",31.6729634795338,1,"2","2","1","2","1","3"
"1226",0.33925537369214,1,"1","3","1","3","1","3"
"1227",38.2919559227303,1,"2","1","2","1","2","2"
"1228",54.3466928752605,1,"3","2","1","1","2","2"
"1229",23.0558824753389,1,"1","3","2","3","2","2"
"1230",23.7472464833409,1,"3","2","1","2","1","2"
"1231",31.2884567963192,0,"2","3","1","3","2","2"
"1232",6.09198876470327,1,"3","2","2","1","2","3"
"1233",39.9692234322429,1,"1","2","2","1","2","2"
"1234",11.1229561381042,1,"2","2","1","3","2","2"
"1235",59.2806501463056,0,"2","2","3","2","2","3"
"1236",64.8773442581296,0,"3","3","2","3","2","2"
"1237",21.3860325883143,1,"1","3","2","3","1","3"
"1238",41.2038266286254,1,"3","3","1","2","2","2"
"1239",62.9225049626548,0,"2","2","1","1","2","3"
"1240",9.48773570917547,1,"1","1","1","1","2","2"
"1241",17.6029466397595,1,"3","2","3","2","1","2"
"1242",23.5381815857254,1,"2","2","1","2","2","2"
"1243",3.20463443989865,1,"1","2","1","2","2","3"
"1244",42.3734354528599,0,"2","3","1","2","2","2"
"1245",60.754350151401,0,"3","2","2","2","2","2"
"1246",0.995732723968104,1,"1","2","1","3","2","3"
"1247",43.7585871880874,1,"1","2","1","1","1","2"
"1248",37.5486689638346,1,"2","2","3","1","1","2"
"1249",21.7817195593379,1,"2","2","2","3","2","2"
"1250",53.9317525709048,1,"1","2","2","1","2","3"
"1251",2.25119697644841,0,"2","2","1","2","2","2"
"1252",9.1297304648906,1,"1","3","1","2","2","1"
"1253",35.9628965100273,1,"1","3","1","1","1","2"
"1254",43.0304357390851,1,"1","3","1","2","1","3"
"1255",21.4328780188225,1,"3","2","1","2","1","3"
"1256",19.6608378246892,0,"1","2","1","2","2","2"
"1257",12.7520217206329,1,"3","2","1","3","2","2"
"1258",1.82568809366785,1,"1","1","3","1","1","2"
"1259",41.046151490882,1,"1","2","1","2","2","2"
"1260",48.8621828613803,0,"1","2","1","1","2","2"
"1261",60.1858132386114,0,"2","1","1","3","2","3"
"1262",4.15045184432529,1,"3","2","1","3","2","3"
"1263",64.1827803479973,0,"2","1","3","1","2","2"
"1264",26.239418603899,0,"2","3","1","1","2","3"
"1265",14.7906961047323,0,"3","2","2","2","2","3"
"1266",43.7243447052315,1,"2","3","2","1","2","3"
"1267",35.9215327375103,0,"2","3","1","1","2","2"
"1268",18.7520862123929,1,"2","3","2","3","1","2"
"1269",36.1223171175225,0,"3","2","2","2","2","2"
"1270",38.3169350475073,1,"2","1","1","1","2","3"
"1271",59.980895771645,0,"1","3","1","3","2","2"
"1272",31.4648248050362,1,"1","2","1","2","2","2"
"1273",9.61220772005618,1,"3","1","2","1","1","3"
"1274",25.5125964451581,1,"2","3","1","2","2","3"
"1275",3.11475404538214,1,"1","2","1","2","1","3"
"1276",11.6218145899475,1,"3","2","1","1","2","3"
"1277",37.6697681717575,0,"3","2","1","2","2","3"
"1278",46.1988037235569,1,"2","2","1","3","2","2"
"1279",57.9340727184899,0,"1","3","1","2","2","3"
"1280",29.8668226357549,1,"1","2","1","2","1","2"
"1281",52.2757084828336,1,"2","3","1","2","2","3"
"1282",52.870014757337,0,"2","2","2","1","2","3"
"1283",3.37514995713718,1,"3","2","1","3","2","2"
"1284",1.88735493917484,0,"3","1","3","1","2","1"
"1285",29.8318978119642,1,"2","3","1","2","2","2"
"1286",0.675762003520504,1,"3","2","1","1","2","3"
"1287",6.1079132714076,0,"2","2","1","3","1","3"
"1288",13.1693955555093,1,"2","3","3","2","2","2"
"1289",30.3779681235319,0,"3","2","2","1","2","3"
"1290",13.495761717204,1,"1","3","2","3","2","3"
"1291",2.70247184438631,1,"3","1","1","3","2","2"
"1292",67.503900435986,0,"3","2","1","3","2","2"
"1293",3.84763873405755,0,"1","2","1","3","2","2"
"1294",60.2211183535401,0,"2","2","1","1","2","3"
"1295",30.2530769798905,1,"3","2","3","3","1","2"
"1296",18.5022217812948,1,"3","3","1","3","2","2"
"1297",14.2159299110062,0,"3","2","1","1","2","2"
"1298",14.8165731967892,1,"1","3","1","3","2","2"
"1299",69.9475715209264,0,"3","3","2","1","2","2"
"1300",21.35283231223,1,"2","3","1","2","1","2"
"1301",35.1826419411227,1,"3","2","1","3","2","2"
"1302",8.28208019584417,1,"3","3","1","1","2","2"
"1303",61.1970516480505,0,"1","2","1","2","2","2"
"1304",66.1256110207178,0,"1","2","1","1","2","3"
"1305",42.6157189626247,1,"1","3","1","2","2","3"
"1306",63.0602397492621,0,"1","1","3","3","2","2"
"1307",36.627036713995,1,"3","3","1","1","2","2"
"1308",16.2337743407115,1,"1","3","1","3","2","2"
"1309",32.2207625922514,0,"3","2","1","3","2","2"
"1310",30.1695631314069,1,"2","2","1","2","2","1"
"1311",52.93985808508,0,"1","2","2","2","2","3"
"1312",18.8694833270274,1,"2","2","1","2","1","3"
"1313",20.5255314787617,0,"1","2","1","2","2","2"
"1314",63.980959698325,0,"2","3","2","1","2","3"
"1315",31.9056949391961,1,"2","2","1","3","2","2"
"1316",2.11655285907909,1,"3","2","1","3","2","3"
"1317",25.796228124178,0,"2","3","1","1","1","3"
"1318",9.42221560887992,1,"1","2","1","3","2","2"
"1319",6.97764010541141,1,"3","2","1","3","2","2"
"1320",2.07784885927103,0,"3","3","1","1","2","3"
"1321",27.1963777635247,1,"3","3","2","2","2","2"
"1322",15.3810387092642,0,"2","2","1","3","2","3"
"1323",10.0527239218354,1,"1","3","1","3","2","3"
"1324",1.78673953632824,1,"2","1","1","2","2","3"
"1325",69.1932880859822,0,"1","1","1","1","2","2"
"1326",7.58631279491819,0,"2","2","1","3","1","1"
"1327",3.24907227768563,1,"3","3","1","1","2","2"
"1328",18.5293044177815,1,"1","3","1","1","1","2"
"1329",41.158003767021,1,"3","3","1","1","2","3"
"1330",0.214904893911444,0,"3","3","1","2","2","2"
"1331",12.7037371397018,1,"1","2","1","3","1","3"
"1332",58.4099231236614,0,"3","2","2","2","2","2"
"1333",24.7601383477449,1,"1","2","1","3","2","2"
"1334",31.0640626698732,1,"3","2","1","1","2","3"
"1335",1.70248010195792,1,"3","2","1","3","1","3"
"1336",20.039303177502,1,"3","3","1","3","2","2"
"1337",9.00355369970202,1,"3","2","1","1","2","3"
"1338",32.5165677517653,1,"1","3","2","1","2","3"
"1339",7.59919334400911,0,"2","2","1","3","2","3"
"1340",46.529367528623,1,"3","1","1","1","2","2"
"1341",30.9836643064395,0,"3","2","1","3","1","2"
"1342",1.02373150642961,1,"2","2","2","3","2","3"
"1343",23.9575604654383,1,"2","2","1","2","2","3"
"1344",34.6652333643287,1,"1","2","1","3","2","2"
"1345",11.7747933249921,1,"1","1","1","1","2","3"
"1346",40.1493669375777,1,"1","1","1","1","2","3"
"1347",49.0070794711355,1,"3","3","1","1","2","2"
"1348",61.5811486227904,0,"2","1","1","1","2","3"
"1349",49.5632817174774,1,"1","3","1","3","2","3"
"1350",44.1576606694842,0,"1","2","1","3","2","2"
"1351",3.04535152856261,1,"3","2","1","3","1","3"
"1352",14.1108954471536,0,"2","2","2","3","1","2"
"1353",11.9554251753027,0,"3","3","1","3","2","3"
"1354",45.9297577096149,1,"1","1","1","1","2","2"
"1355",33.7264572335407,1,"3","2","1","2","2","2"
"1356",2.4381865398027,1,"1","2","2","3","2","2"
"1357",10.3810853529721,1,"3","2","3","1","2","2"
"1358",2.05238506896421,1,"1","2","1","2","2","2"
"1359",64.4056770850439,0,"1","2","1","1","2","3"
"1360",51.4355140798725,1,"3","2","2","2","2","2"
"1361",65.0441542277113,0,"2","2","1","3","2","2"
"1362",47.1313492315821,1,"3","3","1","3","2","2"
"1363",9.05402504093945,1,"3","2","1","1","2","1"
"1364",43.6333815343678,1,"1","3","1","1","2","3"
"1365",20.3954667374492,1,"2","2","1","3","2","1"
"1366",32.4172544141766,0,"2","2","1","1","2","1"
"1367",60.3650142608676,0,"3","3","1","1","2","2"
"1368",42.0028279637918,1,"3","3","1","2","2","2"
"1369",67.3454951560125,0,"1","1","1","3","2","2"
"1370",17.3804169250652,1,"1","2","2","3","2","3"
"1371",0.419140326557681,1,"3","1","3","2","2","3"
"1372",14.5371919431491,0,"1","2","1","3","2","1"
"1373",0.583386584185064,1,"1","2","3","2","2","2"
"1374",48.7069855452282,0,"1","3","2","3","2","3"
"1375",12.1697748835664,0,"3","2","1","1","2","1"
"1376",23.4029726053122,1,"3","2","1","3","2","2"
"1377",8.89147846400738,1,"1","2","1","1","2","2"
"1378",32.3705953964964,0,"2","2","1","1","2","3"
"1379",1.51276246921625,0,"3","2","2","2","1","2"
"1380",28.9374863068573,0,"3","3","1","2","2","2"
"1381",37.5445995805785,1,"2","3","1","3","2","2"
"1382",41.9661588971037,0,"2","2","2","2","2","2"
"1383",41.0824187536724,0,"2","1","2","2","1","2"
"1384",49.7766524329782,1,"1","3","2","1","2","3"
"1385",23.3920610523783,1,"1","2","1","3","2","3"
"1386",34.871046490036,1,"1","3","1","1","2","2"
"1387",44.9033971491735,1,"2","3","1","1","2","2"
"1388",13.6954397426452,1,"2","2","1","3","2","3"
"1389",0.492418790236115,1,"1","1","1","2","2","2"
"1390",60.9955511458684,0,"1","2","1","1","2","2"
"1391",43.696560154669,1,"2","2","1","2","2","2"
"1392",64.9700975248124,0,"3","2","1","1","2","2"
"1393",13.4088878859766,1,"2","1","1","3","2","2"
"1394",26.2219357155263,1,"3","3","1","1","2","2"
"1395",10.4077669717371,1,"3","3","1","1","2","3"
"1396",65.7043333209585,0,"1","2","1","1","2","3"
"1397",51.6192176765762,1,"3","2","1","1","2","2"
"1398",19.0870353083592,0,"3","3","1","2","2","2"
"1399",7.6809014249593,1,"3","2","2","1","1","2"
"1400",62.242967983475,0,"1","2","1","1","1","3"
"1401",41.9854096984491,1,"1","3","1","1","1","2"
"1402",6.5218994114548,1,"3","2","2","1","2","2"
"1403",44.0041344340425,1,"3","2","2","1","2","3"
"1404",2.10390037973411,1,"1","1","2","1","2","3"
"1405",52.5829190795776,1,"1","3","1","2","2","2"
"1406",23.4976445984328,0,"2","2","1","3","2","2"
"1407",33.3182094199583,1,"1","3","1","1","1","2"
"1408",6.5392330288887,1,"1","2","2","2","2","3"
"1409",35.125642859377,1,"3","2","1","3","2","3"
"1410",29.6047847364098,1,"1","2","1","3","2","3"
"1411",32.6121873157099,1,"2","3","3","3","2","2"
"1412",60.2582190742251,0,"1","2","1","2","2","2"
"1413",3.03874621749856,1,"3","3","3","2","2","2"
"1414",5.34460166841745,1,"3","3","1","2","2","2"
"1415",2.88615887379274,0,"1","2","3","3","2","2"
"1416",12.6010981760919,1,"3","3","1","1","2","3"
"1417",38.8363329719519,0,"2","3","1","1","2","2"
"1418",15.6192333886866,1,"3","2","2","3","1","2"
"1419",45.4602765568998,1,"3","2","1","2","2","3"
"1420",14.1203471721616,0,"2","2","2","1","2","3"
"1421",33.4346780823544,1,"1","2","1","1","2","2"
"1422",10.4612484537065,1,"3","1","1","2","1","2"
"1423",53.1498767270241,1,"2","2","2","1","2","2"
"1424",22.4473081685137,1,"2","3","1","2","2","3"
"1425",3.32732668844983,1,"3","3","1","1","2","1"
"1426",40.8410797987366,0,"3","2","1","2","2","3"
"1427",35.027884233743,1,"1","2","2","3","1","2"
"1428",34.5635853987187,1,"1","2","1","1","2","2"
"1429",11.2059347880306,0,"2","2","1","2","1","2"
"1430",47.2399426572956,1,"2","3","1","2","2","3"
"1431",55.3347417747136,1,"2","2","1","1","1","2"
"1432",10.4957901351154,1,"3","2","1","3","2","2"
"1433",4.4177274487447,1,"3","3","1","3","2","2"
"1434",23.3868348664604,0,"2","2","1","2","2","2"
"1435",65.5929432788398,0,"2","2","1","1","2","2"
"1436",4.23697970807552,1,"1","2","1","2","2","3"
"1437",2.33942377613857,1,"3","2","2","2","2","2"
"1438",5.52645672606304,0,"3","3","1","2","2","1"
"1439",59.1111037996598,0,"2","3","1","2","2","2"
"1440",35.1894720989047,0,"1","2","3","3","2","1"
"1441",1.45656481967308,1,"2","3","1","1","2","2"
"1442",8.90835588239133,1,"3","2","1","3","2","2"
"1443",59.1064672288485,0,"2","3","1","1","2","3"
"1444",36.1001155355712,0,"1","2","1","2","2","2"
"1445",43.1680252077058,1,"3","2","1","1","2","3"
"1446",53.8940148544498,1,"3","2","1","2","2","2"
"1447",47.624838322401,1,"2","2","1","1","2","3"
"1448",57.7010772200301,0,"2","2","1","1","1","3"
"1449",42.2852912247181,1,"2","2","1","1","2","2"
"1450",21.7592918919399,1,"3","3","2","1","1","3"
"1451",6.77871382422745,1,"1","2","1","3","2","3"
"1452",46.3257308725733,1,"2","2","1","3","2","2"
"1453",36.4581485288218,1,"3","3","1","3","2","2"
"1454",50.8749832243193,1,"2","1","2","2","2","2"
"1455",7.21040881965309,0,"2","3","1","1","1","1"
"1456",8.20667054131627,1,"1","3","1","2","2","2"
"1457",59.1630264825653,0,"1","3","1","1","2","3"
"1458",20.4914297931828,1,"2","2","1","2","2","3"
"1459",40.9647370788734,0,"3","2","2","3","2","2"
"1460",40.8770925579593,1,"2","3","1","1","2","2"
"1461",35.2567873429507,1,"2","3","1","3","2","2"
"1462",10.4678760753712,0,"3","2","1","3","2","2"
"1463",67.9800027313177,0,"3","2","2","1","2","2"
"1464",68.7086652806029,0,"2","3","1","1","2","3"
"1465",22.461576068541,1,"2","2","1","3","2","2"
"1466",3.68650476564653,1,"2","1","3","2","2","3"
"1467",52.5364832827821,0,"2","2","1","2","1","3"
"1468",43.1213150573894,1,"1","2","1","2","1","3"
"1469",57.7592421630397,0,"2","1","1","1","1","2"
"1470",28.6344309020787,1,"1","2","1","2","2","2"
"1471",6.21126038022339,1,"1","2","2","2","2","2"
"1472",19.7743799167918,0,"1","1","1","2","2","3"
"1473",0.652346685528755,1,"1","2","1","1","2","3"
"1474",4.9314308387693,1,"3","2","1","3","2","3"
"1475",39.369572514086,0,"3","3","1","1","2","2"
"1476",12.2308329045773,1,"3","2","2","1","1","2"
"1477",6.91424733027816,1,"3","2","1","1","2","3"
"1478",46.6928953076713,1,"3","3","1","1","2","2"
"1479",15.5194259458221,1,"2","3","1","3","2","1"
"1480",15.9192000869662,1,"3","2","1","3","2","3"
"1481",31.5027079731226,1,"3","3","2","2","2","3"
"1482",3.26918435748667,1,"3","2","2","1","2","3"
"1483",31.9549259009771,0,"2","2","2","2","2","2"
"1484",47.1278185620904,1,"2","2","1","1","2","2"
"1485",30.2768293973058,1,"1","3","2","2","1","2"
"1486",7.27521639943588,0,"2","2","1","3","2","3"
"1487",39.5211934605613,1,"1","2","1","3","2","2"
"1488",4.23466376494616,1,"2","2","2","3","2","2"
"1489",5.6602940302575,0,"3","3","3","1","2","3"
"1490",5.61425558291376,1,"2","2","1","2","2","3"
"1491",38.57837141864,1,"3","3","2","2","2","2"
"1492",29.5899281371385,1,"2","1","1","1","2","2"
"1493",44.4195740118157,1,"3","2","3","1","1","2"
"1494",15.5941472533159,1,"3","2","2","3","2","3"
"1495",68.6193840058986,0,"3","3","1","1","2","2"
"1496",9.33305623224005,0,"3","3","1","3","1","2"
"1497",22.6022955610417,0,"3","1","3","1","2","2"
"1498",34.3159191599814,0,"1","3","1","2","2","2"
"1499",31.853654165403,0,"2","2","1","1","2","2"
"1500",44.9598115100525,1,"2","3","2","3","2","3"
"1501",5.54917047815397,0,"2","3","1","3","1","2"
"1502",36.9946511872113,1,"3","2","2","1","2","2"
"1503",26.3876280169236,0,"2","2","2","1","2","3"
"1504",0.00677113304845989,1,"3","3","1","3","2","3"
"1505",46.7147252070718,1,"1","2","1","1","2","2"
"1506",4.61200040997937,1,"3","2","3","2","2","1"
"1507",54.2316357761156,1,"1","2","1","3","2","2"
"1508",29.7439341899008,1,"3","3","1","2","2","2"
"1509",11.5174473714316,0,"3","2","1","3","2","3"
"1510",3.89361724606715,1,"1","1","2","1","1","2"
"1511",29.750529659912,1,"2","1","1","3","1","2"
"1512",2.9285563970916,1,"1","2","1","1","1","1"
"1513",24.6998855198501,0,"1","2","2","2","2","3"
"1514",48.8776522013359,0,"3","2","2","3","2","3"
"1515",3.94134215079248,1,"1","2","2","1","2","1"
"1516",60.1877064344008,0,"3","3","1","1","1","2"
"1517",26.9392319172621,1,"2","3","1","2","2","3"
"1518",40.2587127061561,1,"2","2","1","1","2","2"
"1519",12.0312387067825,1,"1","2","1","2","2","3"
"1520",17.9099232701119,1,"1","3","1","2","2","3"
"1521",42.5140704745427,1,"2","2","1","2","2","2"
"1522",18.8706686648075,1,"2","2","2","3","1","2"
"1523",44.253782948968,0,"2","3","1","1","2","3"
"1524",47.9901665200014,1,"2","2","1","2","2","2"
"1525",49.4537343659904,1,"3","2","2","3","1","2"
"1526",63.6232525431551,0,"2","2","1","2","2","2"
"1527",4.86487677954137,0,"1","2","1","1","1","2"
"1528",2.31715516420081,1,"2","3","2","2","2","3"
"1529",0.331711035687476,1,"3","1","1","1","2","2"
"1530",23.6371299566235,1,"1","3","1","3","1","2"
"1531",1.92247671657242,1,"3","2","1","2","2","3"
"1532",3.16418012604117,1,"3","1","1","1","2","3"
"1533",41.6605201857165,1,"1","1","1","2","2","2"
"1534",1.50791209191084,1,"3","1","1","2","1","2"
"1535",2.88346364395693,1,"3","1","1","2","2","2"
